Date,Open,High,Low,Close,Volume,Adj Close,,Buy,Sell,Combine
1/5/2000,103.749998,110.562497,103.000001,103.999997,194580400,3.458425,,1,0,1
1/6/2000,106.124999,106.999999,94.999998,94.999998,191993200,3.159138,,0,-1,-1
1/7/2000,96.499999,101.000002,95.500003,99.500001,115183600,3.308782,,1,0,1
1/10/2000,101.999998,102.249997,94.749999,97.750001,126266000,3.250587,,0,-1,-1
1/11/2000,95.937503,99.374998,90.500002,92.75,110387200,3.084317,,0,-1,-1
1/12/2000,94.999998,95.500003,86.499997,87.187503,244017200,2.899341,,0,-1,-1
1/13/2000,94.484299,98.749997,92.500001,96.749998,258171200,3.217333,,1,0,1
1/14/2000,99.999999,102.249997,99.374998,100.437499,97594000,3.339958,,1,0,1
1/18/2000,101.000002,106.000003,100.437499,103.937499,114794400,3.456347,,1,0,1
1/19/2000,105.625001,108.749999,103.375003,106.562499,149410800,3.543639,,1,0,1
1/20/2000,115.5,121.500004,113.499994,113.499994,457783200,3.774339,,1,0,1
1/21/2000,114.249998,114.249998,110.187502,111.312501,123981200,3.701596,,0,-1,-1
1/24/2000,108.437502,112.750004,105.125003,106.250002,110219200,3.533247,,0,-1,-1
1/25/2000,105,113.125006,102.375,112.250006,124286400,3.732772,,1,0,1
1/26/2000,110.000001,114.1875,109.750002,110.187502,91789600,3.664185,,0,-1,-1
1/27/2000,108.812497,112.999996,106.999999,110.000001,85036000,3.65795,,0,-1,-1
1/28/2000,108.187503,110.875001,100.625,101.625003,105837200,3.379447,,0,-1,-1
1/31/2000,101.000002,103.875001,94.5,103.749998,175420000,3.450112,,1,0,1
2/1/2000,103.999997,105,99.999999,100.249998,79508800,3.333722,,0,-1,-1
2/2/2000,100.750003,102.125001,96.999997,98.812502,116048800,3.28592,,0,-1,-1
2/3/2000,100.312503,104.250003,100.249998,103.312498,118798400,3.435563,,1,0,1
2/4/2000,103.937499,110.000001,103.625002,108.000002,106330000,3.591442,,1,0,1
2/7/2000,108.000002,114.249998,105.937498,114.062504,110266800,3.793045,,1,0,1
2/8/2000,114.000006,116.124994,111.250003,114.875006,102160800,3.820064,,1,0,1
2/9/2000,114.125002,117.125004,112.4375,112.624994,74841200,3.745242,,0,-1,-1
2/10/2000,112.875,113.874996,110.000001,113.499994,75745600,3.774339,,1,0,1
2/11/2000,113.625004,114.125002,108.250001,108.749999,53062800,3.616382,,0,-1,-1
2/14/2000,109.312502,115.875002,108.625003,115.812504,91884800,3.851239,,1,0,1
2/15/2000,115.249994,119.937498,115.187496,119,121436000,3.957237,,1,0,1
2/16/2000,117.749998,118.125,112.124996,114.125002,94561600,3.795123,,0,-1,-1
2/17/2000,115.187496,115.5,113.125006,114.875006,72374400,3.820064,,1,0,1
2/18/2000,114.625,115.375004,110.875001,111.250003,58360400,3.699518,,0,-1,-1
2/22/2000,110.124997,116.937496,106.687502,113.812498,105574000,3.784731,,1,0,1
2/23/2000,113.234301,119,110.999997,116.250004,118274800,3.865788,,1,0,1
2/24/2000,117.312498,119.124996,111.750001,115.203104,94108000,3.830974,,0,-1,-1
2/25/2000,114.812494,116.999994,110.124997,110.375003,62286000,3.67042,,0,-1,-1
2/28/2000,110.124997,115.000002,108.374997,113.250002,82082000,3.766026,,1,0,1
2/29/2000,113.562506,117.25,112.562496,114.625,92240400,3.81175,,1,0,1
3/1/2000,118.5625,132.062502,118.500002,130.312502,269250800,4.333424,,1,0,1
3/2/2000,126.999996,127.937494,120.687502,122.000002,77814800,4.056999,,0,-1,-1
3/3/2000,124.874994,128.234297,119.999996,128.000006,80841600,4.256524,,1,0,1
3/6/2000,126,129.124998,125.000004,125.687496,52640000,4.179623,,0,-1,-1
3/7/2000,126.4375,127.437496,121.125002,122.875002,68252800,4.086096,,0,-1,-1
3/8/2000,122.875002,123.937496,118.5625,122.000002,67807600,4.056999,,0,-1,-1
3/9/2000,120.874996,125.000004,118.249996,122.249994,69179600,4.065312,,1,0,1
3/10/2000,121.687498,127.937494,121.000006,125.749994,62151600,4.181702,,1,0,1
3/13/2000,122.124998,126.499998,119.499998,121.312496,75989200,4.034137,,0,-1,-1
3/14/2000,121.218702,124.25,114.000006,114.249998,107144800,3.79928,,0,-1,-1
3/15/2000,115.624996,120.250002,114.125002,116.250004,110902400,3.865788,,1,0,1
3/16/2000,117.312498,122.000002,114.500004,121.562502,94525200,4.04245,,1,0,1
3/17/2000,120.125006,125.000004,119.624994,125.000004,76260800,4.156761,,1,0,1
3/20/2000,123.499996,126.250006,122.375004,122.999998,51122400,4.090253,,0,-1,-1
3/21/2000,122.562498,136.750006,121.625,134.937494,131082000,4.487223,,1,0,1
3/22/2000,132.781197,144.375,131.562504,144.187506,141999200,4.794824,,1,0,1
3/23/2000,142.000006,150.375004,140,141.3125,140641200,4.699218,,0,-1,-1
3/24/2000,142.437506,143.9375,135.500004,138.6875,111728400,4.611926,,0,-1,-1
3/27/2000,137.625006,144.750002,136.875002,139.5625,69795600,4.641024,,1,0,1
3/28/2000,137.250004,142.000006,137.124994,139.125,50741600,4.626475,,0,-1,-1
3/29/2000,139.375006,139.437504,133.828096,135.937504,59959200,4.520478,,0,-1,-1
3/30/2000,133.562496,137.687504,125.437504,125.749994,103600000,4.181702,,0,-1,-1
3/31/2000,127.437496,137.250004,126,135.812494,101158400,4.516321,,1,0,1
4/3/2000,135.500004,139.500002,129.437502,133.312504,82140800,4.433186,,0,-1,-1
4/4/2000,132.624998,133,116.750002,127.3125,165082400,4.233661,,0,-1,-1
4/5/2000,126.468702,132.875004,123.999994,130.375,114416400,4.335502,,1,0,1
4/6/2000,130.625006,134.499994,123.250004,125.187498,64906800,4.162996,,0,-1,-1
4/7/2000,127.250002,131.874994,125.500002,131.749998,60608800,4.381226,,1,0,1
4/10/2000,131.6875,132.749994,124.749998,125.000004,53065600,4.156761,,0,-1,-1
4/11/2000,123.499996,124.874994,118.062502,119.4375,135455600,3.971785,,0,-1,-1
4/12/2000,119,119,104.874997,109.249997,235284000,3.633009,,0,-1,-1
4/13/2000,111.500002,119.999996,108.5,113.812498,132456800,3.784731,,1,0,1
4/14/2000,109.312502,118.000004,108.999998,111.874997,166905200,3.720301,,0,-1,-1
4/17/2000,109.500003,123.937496,109.062503,123.874998,102390400,4.11935,,1,0,1
4/18/2000,123.499996,126.875,119.375002,126.875,97731200,4.219113,,1,0,1
4/19/2000,126.187494,130.250004,119.750004,121.125002,130037600,4.027902,,0,-1,-1
4/20/2000,123.687504,124.749998,117.062506,118.875004,180530000,3.95308,,0,-1,-1
4/24/2000,115.000002,120.499994,114.749996,120.499994,110905200,4.007118,,1,0,1
4/25/2000,122.124998,128.749996,122.0625,128.312496,97910400,4.266915,,1,0,1
4/26/2000,126.624994,128.000006,119.999996,121.312496,91728000,4.034137,,0,-1,-1
4/27/2000,117.187502,126.999996,116.578102,126.750004,81650800,4.214956,,1,0,1
4/28/2000,127.125006,127.499994,121.312496,124.062506,62395200,4.125586,,0,-1,-1
5/1/2000,124.874994,125.125,121.875006,124.312498,56548800,4.133899,,1,0,1
5/2/2000,123.250004,126.250006,117.500006,117.874994,59108000,3.919826,,0,-1,-1
5/3/2000,118.937502,121.249998,111.624998,115.0625,122449600,3.826299,,0,-1,-1
5/4/2000,115.124998,115.249994,110.562497,110.6875,99878800,3.680812,,0,-1,-1
5/5/2000,110.812503,114.749996,110.718702,113.125006,71019200,3.761869,,1,0,1
5/8/2000,112.0937,113.687502,110.000001,110.124997,46225200,3.662106,,0,-1,-1
5/9/2000,110.312498,111.250003,104.874997,105.4375,81785200,3.506228,,0,-1,-1
5/10/2000,104.062502,105,98.749997,99.3125,133772800,3.302547,,0,-1,-1
5/11/2000,101.374997,104.250003,99.000003,102.8125,124936000,3.418936,,1,0,1
5/12/2000,106.000003,110.499999,104.765602,107.625,76728400,3.578971,,1,0,1
5/15/2000,108.0625,108.0625,100.125002,101.000002,169733200,3.358663,,0,-1,-1
5/16/2000,104.515603,109.062503,102.750002,105.687499,110112800,3.514542,,1,0,1
5/17/2000,103.625002,103.6875,100.375001,101.374997,99523200,3.371133,,0,-1,-1
5/18/2000,103.000001,104.937502,100.625,100.750003,93444400,3.35035,,0,-1,-1
5/19/2000,99.250002,99.250002,93.375001,94.000002,185166800,3.125884,,0,-1,-1
5/22/2000,93.750003,93.750003,85.999999,89.937499,188876800,2.99079,,0,-1,-1
5/23/2000,90.500002,93.375001,85.624997,85.812498,129396400,2.853616,,0,-1,-1
5/24/2000,86.1875,89.749998,82.999997,87.687501,169615600,2.915968,,1,0,1
5/25/2000,88.500003,92.656199,85.999999,87.265602,101687600,2.901938,,0,-1,-1
5/26/2000,87.999998,89.875001,85.250002,86.375001,45287200,2.872322,,0,-1,-1
5/30/2000,87.625003,88.125001,81.750002,87.562498,178264800,2.911811,,1,0,1
5/31/2000,86.874999,91.249999,83.812499,84,108376800,2.793343,,0,-1,-1
6/1/2000,81.750002,89.562497,80.374997,89.124997,225960000,2.963771,,1,0,1
6/2/2000,93.750003,99.75,89.000001,92.562499,198212000,3.078082,,1,0,1
6/5/2000,93.312503,95.249997,89.6875,91.312497,80917200,3.036514,,0,-1,-1
6/6/2000,91.9687,96.749998,90.312501,92.875003,131370400,3.088474,,1,0,1
6/7/2000,93.625,96.999997,91.625001,96.562497,84254800,3.211098,,1,0,1
6/8/2000,97.624998,98.499998,93.125002,94.812497,59631600,3.152903,,0,-1,-1
6/9/2000,96.749998,97.937502,94.374997,95.750002,63089600,3.184079,,1,0,1
6/12/2000,96.375003,96.437501,90.874997,91.187501,72584400,3.032357,,0,-1,-1
6/13/2000,91.187501,94.687501,88.187499,94.5,87864000,3.142511,,1,0,1
6/14/2000,94.687501,96.25,90.125,90.437497,69361600,3.007417,,0,-1,-1
6/15/2000,91.249999,93.375001,89.000001,92.374998,62143200,3.071846,,1,0,1
6/16/2000,93.499997,93.750003,89.062499,91.187501,75891200,3.032357,,0,-1,-1
6/19/2000,90.5625,97.874997,89.812503,96.625002,98501200,3.213176,,1,0,1
6/20/2000,98.499998,103.937499,98.375002,101.250001,125347600,3.366977,,1,0,1
6/21/2000,50.500001,56.937498,50.3125,55.625001,122500000,3.699518,,0,-1,-1
6/22/2000,55.750001,57.624997,53.562501,53.749999,116928000,3.574814,,0,-1,-1
6/23/2000,53.781201,54.624999,50.812501,51.687501,51241400,3.437642,,0,-1,-1
6/26/2000,52.5,54.750001,52.125001,54.125,46338600,3.599755,,1,0,1
6/27/2000,53.781201,55.499999,51.625,51.75,50867600,3.441798,,0,-1,-1
6/28/2000,53.312499,55.374999,51.5,54.437501,71607200,3.620539,,1,0,1
6/29/2000,53.0625,53.9375,51.0625,51.250001,50915200,3.408544,,0,-1,-1
6/30/2000,52.8125,54.937499,51.687501,52.375,80774400,3.483366,,1,0,1
7/3/2000,52.125001,54.312501,52.125001,53.312499,17707200,3.545717,,1,0,1
7/5/2000,53.25,55.187501,50.75,51.625,66304000,3.433485,,0,-1,-1
7/6/2000,52.5,52.9375,49.625001,51.812501,77386400,3.445955,,1,0,1
7/7/2000,52.5937,54.8125,52.125001,54.437501,65900800,3.620539,,1,0,1
7/10/2000,54.093701,58.249998,53.749999,57.124999,99449000,3.79928,,1,0,1
7/11/2000,57.000003,59.250001,55.4375,56.937498,89474000,3.786809,,0,-1,-1
7/12/2000,58.125002,58.937497,56.375002,58.874999,56358400,3.915669,,1,0,1
7/13/2000,58.499997,60.624999,54.750001,56.499998,111414800,3.757712,,0,-1,-1
7/14/2000,57.124999,59.000002,56.875,57.687502,47569200,3.836691,,1,0,1
7/17/2000,58.249998,58.812501,57.124999,58.312503,65000600,3.878258,,1,0,1
7/18/2000,58.499997,58.874999,56.875,57.250002,79601200,3.807593,,0,-1,-1
7/19/2000,55.187501,56.812502,51.75,52.687501,114468200,3.50415,,0,-1,-1
7/20/2000,55,57.062501,54.125,55.125,116393200,3.666263,,1,0,1
7/21/2000,54.359302,55.625001,52.9375,53.562501,49058800,3.562344,,0,-1,-1
7/24/2000,52.562501,52.874999,47.499999,48.6875,103042800,3.238117,,0,-1,-1
7/25/2000,50.3125,50.625,49.062501,50.062501,52901800,3.329566,,1,0,1
7/26/2000,49.843701,51.250001,49.249999,50.062501,52617600,3.329566,,0,0,0
7/27/2000,50,53.25,49.875,51.999999,73746400,3.458425,,1,0,1
7/28/2000,52.2812,52.5,46.875001,48.312501,59473400,3.213176,,0,-1,-1
7/31/2000,49.156199,51.625,48.750001,50.812501,38824800,3.379447,,1,0,1
8/1/2000,50.3125,51.156201,49.249999,49.3125,34321000,3.279685,,0,-1,-1
8/2/2000,49,49.937501,47.187499,47.25,40588800,3.142511,,0,-1,-1
8/3/2000,45.562501,48.062499,44.250001,48,84974400,3.192393,,1,0,1
8/4/2000,49.468699,51.250001,46.312499,47.375,65780400,3.150825,,0,-1,-1
8/7/2000,47.875001,49.062501,47.187499,47.937499,46837000,3.188236,,1,0,1
8/8/2000,47.937499,48,46.312499,46.749999,44168600,3.109257,,0,-1,-1
8/9/2000,48.125,48.4375,47.25,47.499999,94910200,3.159138,,1,0,1
8/10/2000,48,48.4375,47.375,47.5625,62928600,3.163295,,1,0,1
8/11/2000,46.843699,48,45.562501,47.6875,59514000,3.171609,,1,0,1
8/14/2000,47.593699,47.6875,46.312499,47.062499,39165000,3.130041,,0,-1,-1
8/15/2000,47.25,47.937499,46.5,46.6875,28550200,3.105101,,0,-1,-1
8/16/2000,46.875001,49,46.8125,48.499999,35918400,3.225647,,1,0,1
8/17/2000,48.374999,52.437499,48.312501,51.437499,67725000,3.421014,,1,0,1
8/18/2000,51.375001,51.812501,49.875,50,47544000,3.325409,,0,-1,-1
8/21/2000,50.249999,51.562499,49.625001,50.500001,33616800,3.358663,,1,0,1
8/22/2000,50.625,52.8125,50.375001,51.687501,69200600,3.437642,,1,0,1
8/23/2000,51.468701,54.750001,51.0625,54.312501,59215800,3.612226,,1,0,1
8/24/2000,54.671799,56.625001,53.375,56.109302,77691600,3.731727,,1,0,1
8/25/2000,56.499998,57.500001,56.375002,56.812502,83615000,3.778496,,1,0,1
8/28/2000,57.250002,59.000002,57.062501,58.062497,89751200,3.861631,,1,0,1
8/29/2000,57.875003,59.437502,57.687502,59.187503,66757600,3.936453,,1,0,1
8/30/2000,59.000002,59.999998,58.703099,59.5,71348200,3.957237,,1,0,1
8/31/2000,58.968699,61.499999,58.937497,60.937503,104899200,4.052842,,1,0,1
9/1/2000,61.312498,63.625001,61.124997,63.4375,64218000,4.219113,,1,0,1
9/5/2000,62.6562,64.124999,62.250003,62.437497,74660600,4.152604,,0,-1,-1
9/6/2000,61.375003,62.374999,57.75,58.437499,88851000,3.886572,,0,-1,-1
9/7/2000,59.124998,62.5625,58.249998,61.999997,54366200,4.123507,,1,0,1
9/8/2000,61.625002,61.625002,58.499997,58.874999,48879600,3.915669,,0,-1,-1
9/11/2000,58.687498,60.375,58.125002,58.437499,46845400,3.886572,,0,-1,-1
9/12/2000,57.343702,60.062503,57.000003,57.75,46999400,3.840847,,0,-1,-1
9/13/2000,56.749997,59.5,56.749997,57.999999,76496000,3.857474,,1,0,1
9/14/2000,58.562502,59.625003,56.812502,56.859299,106638000,3.781608,,0,-1,-1
9/15/2000,57.75,58.1875,54.25,55.234302,98628600,3.673533,,0,-1,-1
9/18/2000,55.25,60.750002,55.062499,60.656201,106134000,4.034133,,1,0,1
9/19/2000,59.749999,60.500003,58.562502,59.9375,67877600,3.986334,,0,-1,-1
9/20/2000,59.406199,61.437501,58.562502,61.046798,56847000,4.060111,,1,0,1
9/21/2000,58.499997,59.625003,55.25,56.687499,127622600,3.770182,,0,-1,-1
9/22/2000,50.3125,52.437499,50,52.1875,181675200,3.470896,,0,-1,-1
9/25/2000,52.749999,55.499999,52.0625,53.5,108887800,3.558188,,1,0,1
9/26/2000,53.312499,54.750001,51.375001,51.437499,72734200,3.421014,,0,-1,-1
9/27/2000,51.75,52.749999,48.25,48.937499,100564800,3.254744,,0,-1,-1
9/28/2000,49.3125,53.8125,48.125,53.5,244896400,3.558188,,1,0,1
9/29/2000,28.187501,29,25.375,25.75,1855410200,1.712586,,0,-1,-1
10/2/2000,26.6875,26.75,23.5,24.249999,606197200,1.612823,,0,-1,-1
10/3/2000,24.9375,25,22.1875,22.3125,509530000,1.483964,,0,-1,-1
10/4/2000,22.375,23.75,21.875,23.625,366506000,1.571256,,1,0,1
10/5/2000,23.5,24.5,22,22.062499,218251600,1.467337,,0,-1,-1
10/6/2000,22.6875,22.937499,21,22.1875,153164200,1.47565,,1,0,1
10/9/2000,22.625,22.875,21.125,21.75,149391200,1.446553,,0,-1,-1
10/10/2000,21.624999,22.4375,20.5,20.875,172775400,1.388358,,0,-1,-1
10/11/2000,20.125,21,19.125,19.625,299605600,1.305223,,0,-1,-1
10/12/2000,20.312499,20.812501,19.500001,20,297766000,1.330164,,1,0,1
10/13/2000,20.25,22.125001,20,22.062499,311938200,1.467337,,1,0,1
10/16/2000,22.3125,23.25,21.375,21.5,205044000,1.429926,,0,-1,-1
10/17/2000,21.687501,21.9375,19.6875,20.125,150430000,1.338477,,0,-1,-1
10/18/2000,19.437499,21.0625,18.75,20.125,208566400,1.338477,,0,0,0
10/19/2000,19.156199,19.8125,18.3125,18.9375,376681200,1.259499,,0,-1,-1
10/20/2000,19.062501,20.375001,18.9375,19.500001,197815800,1.29691,,1,0,1
10/23/2000,20.265601,20.5625,19.437499,20.375001,137823000,1.355104,,1,0,1
10/24/2000,20.6875,20.875,18.8125,18.875,201112800,1.255342,,0,-1,-1
10/25/2000,19.062501,19.1875,18.4375,18.5,165992400,1.230401,,0,-1,-1
10/26/2000,18.8125,18.875,17.5,18.5,180462800,1.230401,,0,0,0
10/27/2000,18.875,19.1875,17.875,18.562499,186125800,1.234558,,1,0,1
10/30/2000,19.125,19.937501,18.75,19.3125,159797400,1.284439,,1,0,1
10/31/2000,19.75,20.25,19.25,19.5625,221470200,1.301066,,1,0,1
11/1/2000,19.437499,20.875,19.437499,20.5,143841600,1.363418,,1,0,1
11/2/2000,21.125,22.4375,21.0625,22.3125,147673400,1.483964,,1,0,1
11/3/2000,23.000001,23.000001,21.9375,22.25,128955400,1.479807,,0,-1,-1
11/6/2000,22.4375,22.625,20.875,21.4375,98369600,1.425769,,0,-1,-1
11/7/2000,21.5,21.8125,20.812501,21.3125,75490800,1.417456,,0,-1,-1
11/8/2000,21.375,21.4375,19.8125,20.0625,105522200,1.33432,,0,-1,-1
11/9/2000,19.874999,20.5,19.062501,20.1875,119208600,1.342634,,1,0,1
11/10/2000,19.3593,19.874999,19.062501,19.062501,105562800,1.267812,,0,-1,-1
11/13/2000,18.75,20,18.25,19.375,107954000,1.288596,,1,0,1
11/14/2000,19.937501,20.5,19.5625,20.25,102250400,1.346791,,1,0,1
11/15/2000,20.031199,20.1875,19.25,19.874999,70589400,1.32185,,0,-1,-1
11/16/2000,19.500001,19.8125,18.875,18.999999,59843000,1.263655,,0,-1,-1
11/17/2000,19.1875,19.25,18.25,18.5,111545000,1.230401,,0,-1,-1
11/20/2000,18.5937,19.500001,18.25,18.9375,102016600,1.259499,,1,0,1
11/21/2000,19.1875,19.500001,18.75,18.8125,75488000,1.251185,,0,-1,-1
11/22/2000,18.8125,19.125,18.375,18.5,70133000,1.230401,,0,-1,-1
11/24/2000,18.8593,19.500001,18.8125,19.3125,40233200,1.284439,,1,0,1
11/27/2000,19.874999,19.937501,18.5,18.6875,64698200,1.242872,,0,-1,-1
11/28/2000,18.6875,18.999999,17.9375,18.0312,67281200,1.199222,,0,-1,-1
11/29/2000,18.0937,18.3125,17.249999,17.5625,123037600,1.16805,,0,-1,-1
11/30/2000,16.6875,17,16.125,16.5,202399400,1.097385,,0,-1,-1
12/1/2000,17,17.5,16.812499,17.0625,96426400,1.134796,,1,0,1
12/4/2000,17.1875,17.1875,16.437501,16.6875,92880200,1.109855,,0,-1,-1
12/5/2000,16.9375,17.4375,16.374999,17,153494600,1.130639,,1,0,1
12/6/2000,14.624999,15,14,14.3125,343616000,0.951898,,0,-1,-1
12/7/2000,14.4375,14.875,14,14.3125,102229400,0.951898,,0,0,0
12/8/2000,14.8125,15.3125,14.4375,15.062499,108906000,1.001779,,1,0,1
12/11/2000,15.1875,15.375,14.875,15.1875,83127800,1.010093,,1,0,1
12/12/2000,15.25,16.000001,15,15.375,96565000,1.022563,,1,0,1
12/13/2000,15.562501,15.562501,14.875,15,86221800,0.997623,,0,-1,-1
12/14/2000,15.0312,15.25,14.4375,14.4375,65829400,0.960212,,0,-1,-1
12/15/2000,14.5625,14.687501,14,14.0625,128486400,0.935271,,0,-1,-1
12/18/2000,14.5625,14.624999,13.9375,14.250001,81452000,0.947742,,1,0,1
12/19/2000,14.375,15.25,14,14,93501800,0.931114,,0,-1,-1
12/20/2000,13.7812,14.624999,13.625,14.375,141332800,0.956055,,1,0,1
12/21/2000,14.250001,15,13.875,14.0625,91711200,0.935271,,0,-1,-1
12/22/2000,14.125,15,14.125,15,79513000,0.997623,,1,0,1
12/26/2000,14.875,15,14.250001,14.687501,54203800,0.976839,,0,-1,-1
12/27/2000,14.343699,14.8125,14.187499,14.8125,81366600,0.985152,,1,0,1
12/28/2000,14.375,14.9375,14.3125,14.8125,76294400,0.985152,,0,0,0
12/29/2000,14.687501,15,14.5,14.875,157584000,0.989309,,1,0,1
1/2/2001,14.875,15.25,14.5625,14.875,113078000,0.989309,,0,0,0
1/3/2001,14.5,16.6875,14.4375,16.374999,204268400,1.089071,,1,0,1
1/4/2001,18.1406,18.5,16.812499,17.0625,184849000,1.134796,,1,0,1
1/5/2001,16.9375,17.375,16.0625,16.374999,103089000,1.089071,,0,-1,-1
1/8/2001,16.9375,16.984301,15.937499,16.5625,93424800,1.101542,,1,0,1
1/9/2001,16.812499,17.640601,16.5625,17.1875,147232400,1.143109,,1,0,1
1/10/2001,16.6875,17,16.0625,16.5625,145195400,1.101542,,0,-1,-1
1/11/2001,16.25,18.5,16.25,18,200933600,1.197147,,1,0,1
1/12/2001,17.875,18,17.0625,17.1875,105844200,1.143109,,0,-1,-1
1/16/2001,17.4375,18.25,17,17.125,76529600,1.138953,,0,-1,-1
1/17/2001,17.5625,17.5625,16.5,16.812499,210218400,1.118169,,0,-1,-1
1/18/2001,17.8125,18.75,17.625,18.6875,306752600,1.242872,,1,0,1
1/19/2001,19.437499,19.5625,18.6875,19.500001,194166000,1.29691,,1,0,1
1/22/2001,19.062501,19.625,18.4375,19.25,129831800,1.280282,,0,-1,-1
1/23/2001,19.3125,20.9375,19.062501,20.5,219882600,1.363418,,1,0,1
1/24/2001,20.625,20.6875,19.5625,20.5,179272800,1.363418,,0,0,0
1/25/2001,20.5625,20.5625,19.75,19.937501,122427200,1.326007,,0,-1,-1
1/26/2001,19.500001,19.8125,19.062501,19.5625,120705200,1.301066,,0,-1,-1
1/29/2001,19.5625,21.75,19.5625,21.687501,213882200,1.442396,,1,0,1
1/30/2001,21.5625,22,20.875,21.75,173105800,1.446553,,1,0,1
1/31/2001,21.5,22.499999,21.4375,21.624999,182676200,1.438239,,0,-1,-1
2/1/2001,20.6875,21.5,20.5,21.125,92423800,1.404985,,0,-1,-1
2/2/2001,21.125,21.9375,20.5,20.625,106835400,1.371731,,0,-1,-1
2/5/2001,20.5,20.5625,19.75,20.1875,71528800,1.342634,,0,-1,-1
2/6/2001,20.156201,21.3906,20,21.125,115677800,1.404985,,1,0,1
2/7/2001,20.6562,20.875,19.8125,20.749999,98471800,1.380045,,0,-1,-1
2/8/2001,20.5625,21.0625,20.1875,20.749999,151032000,1.380045,,0,0,0
2/9/2001,20.5,20.812501,18.6875,19.125,147520800,1.271969,,0,-1,-1
2/12/2001,19.062501,20,18.8125,19.6875,68530000,1.30938,,1,0,1
2/13/2001,19.937501,20.4375,18.999999,19.125,59267600,1.271969,,0,-1,-1
2/14/2001,19.1875,19.625,18.5,19.500001,77280000,1.29691,,1,0,1
2/15/2001,19.6875,20.5625,19.6875,20.0625,77854000,1.33432,,1,0,1
2/16/2001,18.999999,19.500001,18.75,18.999999,65977800,1.263655,,0,-1,-1
2/20/2001,19.1875,19.437499,18.187501,18.3125,78723400,1.217931,,0,-1,-1
2/21/2001,18.25,19.937501,18.25,18.875,97564600,1.255342,,1,0,1
2/22/2001,19.062501,19.375,18,18.8125,107990400,1.251185,,0,-1,-1
2/23/2001,18.625001,18.875,18.25,18.8125,73466400,1.251185,,0,0,0
2/26/2001,19.062501,19.6875,18.562499,19.500001,51609600,1.29691,,1,0,1
2/27/2001,19.281201,19.437499,18.6875,19.375,87129000,1.288596,,0,-1,-1
2/28/2001,19.375,19.437499,18.124999,18.25,127058400,1.213774,,0,-1,-1
3/1/2001,17.8125,18.75,17.1875,18.75,82615400,1.247028,,1,0,1
3/2/2001,18.3125,20.4375,18.25,19.25,101550400,1.280282,,1,0,1
3/5/2001,19.375,20.5,19.25,20.375001,81043200,1.355104,,1,0,1
3/6/2001,20.7187,22.062499,20.6875,21.5,182950600,1.429926,,1,0,1
3/7/2001,21.3125,21.624999,20.749999,21.250001,104885200,1.413299,,0,-1,-1
3/8/2001,20.6875,21.125,20.4375,20.812501,51214800,1.384202,,0,-1,-1
3/9/2001,20.625,20.6875,20,20.25,74783800,1.346791,,0,-1,-1
3/12/2001,19.6875,19.874999,18.124999,18.625001,97755000,1.238715,,0,-1,-1
3/13/2001,18.875,19.5625,18.187501,19.5625,110832400,1.301066,,1,0,1
3/14/2001,18.5,20.5,18.4375,20.4375,119443800,1.359261,,1,0,1
3/15/2001,20.875,21.375,19.6875,19.6875,132329400,1.30938,,0,-1,-1
3/16/2001,18.999999,20.312499,18.875,19.625,117579000,1.305223,,0,-1,-1
3/19/2001,19.75,20.625,19.500001,20.5625,89002200,1.367574,,1,0,1
3/20/2001,20.7187,20.9375,19.6875,19.6875,124801600,1.30938,,0,-1,-1
3/21/2001,19.7812,20.875,19.375,20.125,92843800,1.338477,,1,0,1
3/22/2001,20.375001,21.75,20.1875,21.624999,180825400,1.438239,,1,0,1
3/23/2001,22.062499,23.5625,22,23.000001,236222000,1.529688,,1,0,1
3/26/2001,23.13,23.75,21.13,21.779999,183612800,1.448548,,0,-1,-1
3/27/2001,21.94,23.05,21.900001,22.869999,135955400,1.521042,,1,0,1
3/28/2001,22.08,22.499999,21.5,22.17,146165600,1.474486,,0,-1,-1
3/29/2001,21.769999,23.449999,21.5,22.53,153266400,1.498429,,1,0,1
3/30/2001,22.55,22.719999,21.339999,22.069999,100087400,1.467835,,0,-1,-1
4/2/2001,22.09,22.66,21.400001,21.59,85227800,1.435912,,0,-1,-1
4/3/2001,21.36,21.400001,20.13,20.239999,92171800,1.346125,,0,-1,-1
4/4/2001,19.76,20.25,18.75,19.500001,171371200,1.29691,,0,-1,-1
4/5/2001,20.599999,22.499999,20,20.87,111690600,1.388026,,1,0,1
4/6/2001,20.8,21.039999,19.9,20.590001,81222400,1.369403,,0,-1,-1
4/9/2001,20.69,21.339999,20.06,20.539999,66645600,1.366078,,0,-1,-1
4/10/2001,20.899999,22.700001,20.78,22.04,114343600,1.46584,,1,0,1
4/11/2001,22.98,23.000001,21.28,21.8,83524000,1.449878,,0,-1,-1
4/12/2001,21.42,23.02,21.15,22.420001,74733400,1.491113,,1,0,1
4/16/2001,22.09,22.4,20.86,21.44,71306200,1.425935,,0,-1,-1
4/17/2001,21.2,21.21,19.6,20.4,171299800,1.356767,,0,-1,-1
4/18/2001,21.57,24.08,21.08,22.789999,275210600,1.515721,,1,0,1
4/19/2001,25.550001,25.75,23.599999,25.72,468417600,1.71059,,1,0,1
4/20/2001,24.93,25.630001,24.600001,25.040001,173350800,1.665365,,0,-1,-1
4/23/2001,24.34,25,24,24.249999,135381400,1.612823,,0,-1,-1
