Date,Open,High,Low,Close,Volume,Adj Close
12/9/1983,21.5,22.125001,21.250001,21.624999,20692000,0.328203
12/12/1983,21.624999,21.75,21,21.5,16284800,0.326306
12/13/1983,21.5,22.75,21.375,22.499999,49386400,0.341483
12/14/1983,22.499999,23.625,21.624999,23.374999,50472800,0.354763
12/15/1983,23.374999,24.750001,23.374999,24.375,79150400,0.36994
12/16/1983,24.375,25,24.249999,24.750001,46216800,0.375631
12/19/1983,24.750001,25,23.875001,24,43400000,0.364248
12/20/1983,24,24,23.000001,23.374999,44436000,0.354763
12/21/1983,23.374999,24.249999,23.25,24.249999,42946400,0.368043
12/22/1983,24.249999,24.750001,24.125,24.750001,32636800,0.375631
12/23/1983,24.750001,24.875,24.249999,24.625,12140800,0.373734
12/27/1983,24.625,25,24.625,24.750001,24108000,0.375631
12/28/1983,24.750001,25.25,24.5,25,32138400,0.379425
12/29/1983,25,25.25,24.375,24.375,25687200,0.36994
12/30/1983,24.375,25,24.249999,24.375,22965600,0.36994
1/3/1984,24.375,26.125,24.375,25.625001,37548000,0.388911
1/4/1984,25.75,28,25.75,27.875,73152800,0.423059
1/5/1984,27.875,29,27.625,28.249999,76428800,0.428751
1/6/1984,28.249999,28.625001,27.25,27.749999,42123200,0.421162
1/9/1984,27.749999,27.749999,25.375,26.25,53933600,0.398397
1/10/1984,26.25,27.625,26.25,27.625,43047200,0.419265
1/11/1984,27.625,28.500001,27.5,28,43988000,0.424956
1/12/1984,28,28.374999,27.625,27.875,27585600,0.423059
1/13/1984,27.875,28.249999,26.75,27.25,30436000,0.413574
1/16/1984,27.25,28.249999,27.125,27.875,34395200,0.423059
1/17/1984,27.875,28.75,27.875,28.625001,37268000,0.434442
1/18/1984,28.625001,29.249999,28.125,28.75,55126400,0.436339
1/19/1984,28.75,29.500001,28.500001,29,37430400,0.440133
1/20/1984,29,29.124999,28.249999,28.625001,35336000,0.434442
1/23/1984,28.625001,29.124999,28.374999,28.875,69591200,0.438236
1/24/1984,28.875,29,26.500001,27.25,80057600,0.413574
1/25/1984,27.25,28.875,26.874999,27,65968000,0.409779
1/26/1984,27,28,27,27.625,42123200,0.419265
1/27/1984,27.625,27.749999,25.625001,26.125,48524000,0.3965
1/30/1984,26.125,26.625,24.125,24.750001,69367200,0.375631
1/31/1984,24.750001,25.25,23.125,24.750001,86273600,0.375631
2/1/1984,24.750001,25.5,24.5,24.625,40779200,0.373734
2/2/1984,24.625,25,24.125,24.875,33728800,0.377528
2/3/1984,24.875,25.5,24.5,24.5,36372000,0.371837
2/6/1984,24.5,24.5,23.125,23.25,41389600,0.352866
2/7/1984,23.25,24.249999,22.375,24.125,54432000,0.366146
2/8/1984,24.125,24.5,23.25,23.25,37055200,0.352866
2/9/1984,23.25,24.125,22.625,23.625,58699200,0.358557
2/10/1984,23.625,25,23.625,24.375,35991200,0.36994
2/13/1984,24.375,24.625,23.875001,24.249999,26432000,0.368043
2/14/1984,24.249999,25.75,24.249999,25.625001,52264800,0.388911
2/15/1984,25.625001,26.75,24.875,25.124999,50209600,0.381323
2/16/1984,25.124999,25.5,24.5,25.375,26308800,0.385117
2/17/1984,25.375,25.999999,25,25,33661600,0.379425
2/21/1984,25,26.25,24.875,26.125,30072000,0.3965
2/22/1984,26.25,27.625,26.25,27.375001,55843200,0.415471
2/23/1984,27.375001,27.375001,25.999999,26.874999,38763200,0.407882
2/24/1984,26.874999,27.5,26.874999,27.125,19454400,0.411677
2/27/1984,27.125,27.5,26.375,27,30391200,0.409779
2/28/1984,27,27.125,25.124999,25.5,42481600,0.387014
2/29/1984,25.5,26.874999,25.25,26.25,33510400,0.398397
3/1/1984,26.25,27.125,25.625001,27,33090400,0.409779
3/2/1984,27,28,26.874999,27.25,47812800,0.413574
3/5/1984,27.25,27.375001,26.375,26.75,18401600,0.405985
3/6/1984,26.75,27.25,25.625001,25.75,24746400,0.390808
3/7/1984,25.75,26.625,25.124999,26.500001,24141600,0.402191
3/8/1984,26.500001,27.125,26.500001,26.874999,32446400,0.407882
3/9/1984,26.874999,26.874999,26.25,26.375,16514400,0.400294
3/12/1984,26.500001,27.5,26.500001,27.375001,31259200,0.415471
3/13/1984,27.375001,27.749999,26.75,27,38220000,0.409779
3/14/1984,27,27.125,26.500001,26.625,14901600,0.404088
3/15/1984,26.625,27,26.375,26.75,13820800,0.405985
3/16/1984,26.75,27.749999,26.375,26.625,31175200,0.404088
3/19/1984,26.500001,26.500001,25.875,26.25,20647200,0.398397
3/20/1984,26.25,26.75,25.124999,25.999999,25132800,0.394602
3/21/1984,25.999999,26.625,25.875,25.999999,11916800,0.394602
3/22/1984,25.999999,25.999999,25.124999,25.5,12796000,0.387014
3/23/1984,25.5,25.75,25,25.5,15282400,0.387014
3/26/1984,25.5,26.125,25.25,25.75,14240800,0.390808
3/27/1984,25.75,25.875,24.875,25,24824800,0.379425
3/28/1984,25.124999,25.625001,25.124999,25.5,18872000,0.387014
3/29/1984,25.5,25.75,25.25,25.375,9794400,0.385117
3/30/1984,25.375,25.5,24.5,24.750001,11435200,0.375631
4/2/1984,24.750001,25.25,24.5,24.875,13664000,0.377528
4/3/1984,24.875,25.124999,24.625,25,11026400,0.379425
4/4/1984,25,25.124999,24.5,24.5,26919200,0.371837
4/5/1984,24.5,24.875,24.125,24.125,20703200,0.366146
4/6/1984,24.125,24.375,23.000001,23.5,21397600,0.35666
4/9/1984,23.5,24.249999,23.5,23.5,13563200,0.35666
4/10/1984,24,24.750001,24,24.750001,14274400,0.375631
4/11/1984,24.750001,25.375,24.249999,24.5,17651200,0.371837
4/12/1984,24.5,25.999999,24.125,25.75,19600000,0.390808
4/13/1984,25.75,26.375,25.5,25.75,25849600,0.390808
4/16/1984,25.75,26.375,25.124999,26.25,17029600,0.398397
4/17/1984,26.75,27.875,26.75,27.5,83238400,0.417368
4/18/1984,27.5,28.125,27.375001,28,49918400,0.424956
4/19/1984,28,28.374999,27.749999,28.249999,30850400,0.428751
4/23/1984,28.249999,29.124999,28,28.374999,73466400,0.430648
4/24/1984,28.374999,28.875,27.749999,27.875,70392000,0.423059
4/25/1984,27.875,28.125,27.375001,27.625,48720000,0.419265
4/26/1984,27.749999,29.875,27.749999,29.75,79626400,0.451516
4/27/1984,29.75,30.75,29.249999,30.124999,92999200,0.457208
4/30/1984,30.124999,31.375,29.875,31.375,73287200,0.476179
5/1/1984,31.749999,33.25,31.749999,33.25,101628800,0.504636
5/2/1984,33.25,33.499999,32.375,33.000001,79329600,0.500842
5/3/1984,33.000001,33.000001,30.999999,31.625,81855200,0.479973
5/4/1984,31.625,31.625,29.999999,30.124999,65111200,0.457208
5/7/1984,30.124999,31.375,29.875,31.125001,40017600,0.472385
5/8/1984,31.250001,33.125,31.250001,32.875001,63750400,0.498944
5/9/1984,32.875001,34.374999,32.5,33.125,101253600,0.502739
5/10/1984,33.125,33.624999,32.25,33.125,59656800,0.502739
5/11/1984,33.125,33.25,30.999999,32.25,49431200,0.489459
5/14/1984,32.125001,32.125001,31.250001,31.625,22321600,0.479973
5/15/1984,31.625,32.125001,31.5,31.874999,25676000,0.483767
5/16/1984,31.874999,32.125001,30.375001,30.5,54930400,0.462899
5/17/1984,30.5,30.5,28.75,29.124999,70487200,0.442031
5/18/1984,29.124999,29.875,28.75,29.75,48367200,0.451516
5/21/1984,29.75,32.25,29.625,31.874999,108763200,0.483767
5/22/1984,31.874999,31.874999,29.999999,30.874999,75314400,0.46859
5/23/1984,30.874999,31.125001,30.250001,30.250001,42240800,0.459105
5/24/1984,30.250001,30.250001,28.875,29.375001,48328000,0.445825
5/25/1984,29.375001,29.875,29.124999,29.500001,30027200,0.447722
5/29/1984,29.500001,29.75,28.875,29.375001,39065600,0.445825
5/30/1984,29.375001,29.500001,28,29,79609600,0.440133
5/31/1984,29,29.75,28.75,29.375001,41753600,0.445825
6/1/1984,29.375001,30.375001,29.249999,30.375001,60575200,0.461002
6/4/1984,30.375001,30.75,29.375001,29.625,37072000,0.449619
6/5/1984,29.124999,29.124999,27.749999,27.875,82107200,0.423059
6/6/1984,27.875,29.124999,27.749999,29,40364800,0.440133
6/7/1984,29,29.124999,28.125,28.75,25636800,0.436339
6/8/1984,28.75,28.875,28,28.625001,27244000,0.434442
6/11/1984,28.625001,28.875,28.249999,28.625001,21061600,0.434442
6/12/1984,28.625001,29.500001,28.500001,29.124999,29282400,0.442031
6/13/1984,29.249999,29.875,29.249999,29.75,28929600,0.451516
6/14/1984,29.75,29.75,28.75,28.875,25239200,0.438236
6/15/1984,28.875,29.375001,28.875,29,22444800,0.440133
6/18/1984,29,29.75,28.374999,29.625,28649600,0.449619
6/19/1984,29.625,30.375001,29.375001,29.375001,40236000,0.445825
6/20/1984,29.375001,30.250001,28.75,30.250001,29881600,0.459105
6/21/1984,30.250001,30.625,29,29,35476000,0.440133
6/22/1984,29,29.500001,28.625001,28.625001,21151200,0.434442
6/25/1984,28.625001,28.875,27,27.25,41871200,0.413574
6/26/1984,27.25,27.375001,25.999999,25.999999,37161600,0.394602
6/27/1984,25.999999,26.25,24.249999,25.25,94320800,0.38322
6/28/1984,25.25,26.75,25.25,26.375,29579200,0.400294
6/29/1984,26.375,27.749999,26.375,26.500001,35498400,0.402191
7/2/1984,26.500001,26.625,25.124999,25.625001,39916800,0.388911
7/3/1984,25.625001,25.75,24.875,25.25,44766400,0.38322
7/5/1984,25.25,25.5,24.375,24.750001,23296000,0.375631
7/6/1984,24.750001,25.5,24.249999,25.124999,23912000,0.381323
7/9/1984,25.124999,26.375,24.750001,26.25,47667200,0.398397
7/10/1984,26.25,27.125,26.125,26.874999,43075200,0.407882
7/11/1984,26.874999,27.25,26.125,26.500001,30273600,0.402191
7/12/1984,26.500001,27.125,26.375,26.625,42173600,0.404088
7/13/1984,26.625,27.125,25.999999,26.375,33986400,0.400294
7/16/1984,26.375,26.375,25,25.75,50747200,0.390808
7/17/1984,25.75,25.999999,25.375,25.75,21212800,0.390808
7/18/1984,25.75,25.875,25.25,25.375,26006400,0.385117
7/19/1984,25.375,25.75,25.124999,25.375,19476800,0.385117
7/20/1984,25.375,25.75,25.25,25.375,8293600,0.385117
7/23/1984,25.375,25.375,24.5,25.124999,23508800,0.381323
7/24/1984,25.124999,27,25,26.625,44811200,0.404088
7/25/1984,26.75,27.375001,26.75,26.75,50114400,0.405985
7/26/1984,26.75,27.625,26.500001,27.25,35834400,0.413574
7/27/1984,27.25,27.5,27,27.125,18485600,0.411677
7/30/1984,27.125,27.25,25.25,25.5,31259200,0.387014
7/31/1984,25.5,25.875,24.875,25.5,49907200,0.387014
8/1/1984,25.5,25.75,24.249999,25,71433600,0.379425
8/2/1984,25,25.375,24.125,24.125,75919200,0.366146
8/3/1984,24.125,27.5,24,27.375001,154515200,0.415471
8/6/1984,27.375001,30.5,27.25,29.249999,156699200,0.443928
8/7/1984,29.249999,29.999999,27.875,29.625,83120800,0.449619
8/8/1984,29.625,30.250001,28.249999,28.500001,73600800,0.432545
8/9/1984,28.500001,29.999999,27.875,29.75,64405600,0.451516
8/10/1984,29.75,30.874999,28.374999,28.500001,99344000,0.432545
8/13/1984,28.500001,30.250001,28.125,29.999999,60362400,0.45531
8/14/1984,29.999999,30.250001,28.500001,28.875,43517600,0.438236
8/15/1984,28.75,28.75,27.625,27.875,44721600,0.423059
8/16/1984,27.875,28.374999,27.5,28.125,36204000,0.426854
8/17/1984,28.125,28.249999,27.125,27.5,38483200,0.417368
8/20/1984,27.5,27.625,26.625,27.375001,34613600,0.415471
8/21/1984,27.375001,28.75,27.375001,28.500001,44884000,0.432545
8/22/1984,28.500001,29.249999,27.749999,28,55104000,0.424956
8/23/1984,28,28.625001,28,28.125,20854400,0.426854
8/24/1984,28.125,28.500001,27.875,28.125,17724000,0.426854
8/27/1984,28.125,28.125,27.375001,27.875,21918400,0.423059
8/28/1984,27.875,28.249999,27.625,28.249999,14789600,0.428751
8/29/1984,28.249999,28.374999,27.25,27.5,18530400,0.417368
8/30/1984,27.5,27.875,27,27,12740000,0.409779
8/31/1984,27,27.125,26.125,26.500001,34462400,0.402191
9/4/1984,26.500001,26.75,25.999999,26.25,29960000,0.398397
9/5/1984,26.25,26.625,25.999999,26.25,25939200,0.398397
9/6/1984,26.25,26.874999,26.25,26.500001,32743200,0.402191
9/7/1984,26.500001,26.874999,26.25,26.500001,20815200,0.402191
9/10/1984,26.500001,26.625,25.875,26.375,16156000,0.400294
9/11/1984,26.625,27.375001,26.625,26.874999,38096800,0.407882
9/12/1984,26.874999,27,26.125,26.125,33280800,0.3965
9/13/1984,27.5,27.625,27.5,27.5,51833600,0.417368
9/14/1984,27.625,28.500001,27.625,27.875,61717600,0.423059
9/17/1984,28.625001,29,28.625001,28.625001,48188000,0.434442
9/18/1984,28.625001,28.875,27.625,27.625,24326400,0.419265
9/19/1984,27.625,27.875,27,27,26572000,0.409779
9/20/1984,27.125,27.375001,27.125,27.125,16542400,0.411677
9/21/1984,27.125,27.875,26.500001,26.874999,24959200,0.407882
9/24/1984,26.874999,27,26.625,26.625,19751200,0.404088
9/25/1984,26.500001,26.500001,26.125,26.125,41697600,0.3965
9/26/1984,26.125,27.25,25.75,25.75,27742400,0.390808
9/27/1984,25.75,25.875,25.75,25.75,26482400,0.390808
9/28/1984,25.75,25.75,24.625,25.124999,58352000,0.381323
10/1/1984,25,25,24.5,24.5,24444000,0.371837
10/2/1984,24.750001,25.625001,24.750001,24.750001,29562400,0.375631
10/3/1984,25.124999,25.5,25.124999,25.124999,30105600,0.381323
10/4/1984,25.375,25.625001,25.375,25.375,31371200,0.385117
10/5/1984,25.375,25.375,24.750001,24.875,24393600,0.377528
10/8/1984,24.875,25,24.875,24.875,11743200,0.377528
10/9/1984,24.875,25,24.625,24.625,31315200,0.373734
10/10/1984,24.625,24.625,23.875001,23.875001,91212800,0.362351
10/11/1984,23.875001,24.5,23.75,23.75,45690400,0.360454
10/12/1984,23.75,23.875001,22.499999,22.75,66449600,0.345277
10/15/1984,24,24.249999,24,24,60816000,0.364248
10/16/1984,24,24.125,23.875001,23.875001,29506400,0.362351
10/17/1984,24.875,25,24.875,24.875,39160800,0.377528
10/18/1984,25.625001,25.75,25.625001,25.625001,61790400,0.388911
10/19/1984,25.625001,27.375001,25.5,25.625001,81530400,0.388911
10/22/1984,25.625001,25.999999,25.375,25.375,28688800,0.385117
10/23/1984,25.999999,26.25,25.999999,25.999999,46608800,0.394602
10/24/1984,26.25,26.500001,26.25,26.25,41753600,0.398397
10/25/1984,26.25,26.25,25.25,25.25,39541600,0.38322
10/26/1984,25.25,25.25,24.5,24.625,28711200,0.373734
10/29/1984,24.750001,24.875,24.750001,24.750001,12661600,0.375631
10/30/1984,25,25.25,25,25,18648000,0.379425
10/31/1984,25,25.25,24.875,24.875,15058400,0.377528
11/1/1984,25,25.25,25,25,11760000,0.379425
11/2/1984,25,25.124999,24.750001,24.875,6921600,0.377528
11/5/1984,24.875,25.375,24.750001,24.750001,26342400,0.375631
11/6/1984,26.25,26.375,26.25,26.25,56330400,0.398397
11/7/1984,26.25,26.375,25.75,25.75,57887200,0.390808
11/8/1984,25.75,25.75,24.750001,24.750001,22030400,0.375631
11/9/1984,24.750001,24.875,23.000001,23.25,73533600,0.352866
11/12/1984,24.125,24.249999,24.125,24.125,28313600,0.366146
11/13/1984,24.125,24.625,23.5,23.5,31668000,0.35666
11/14/1984,23.75,24,23.75,23.75,26084800,0.360454
11/15/1984,23.75,24,23.75,23.75,26650400,0.360454
11/16/1984,23.75,24.125,23.125,23.25,41440000,0.352866
11/19/1984,23.25,23.374999,21.875,21.875,58245600,0.331997
11/20/1984,22.625,22.75,22.625,22.625,65811200,0.34338
11/21/1984,23.125,23.25,23.125,23.125,44682400,0.350968
11/23/1984,23.374999,24.125,23.374999,23.75,34272000,0.360454
11/26/1984,24,24,24,24,25160800,0.364248
11/27/1984,24.625,24.875,24.625,24.625,31852800,0.373734
11/28/1984,25.875,26.500001,25.875,25.875,102631200,0.392705
11/29/1984,25.875,25.875,25.375,25.375,43719200,0.385117
11/30/1984,25.375,25.625001,24.625,24.750001,27176800,0.375631
12/3/1984,24.750001,24.875,24.375,24.375,24500000,0.36994
12/4/1984,24.875,25.375,24.875,24.875,30094400,0.377528
12/5/1984,26.125,26.125,26.125,26.125,65727200,0.3965
12/6/1984,27.375001,27.5,27.375001,27.375001,79318400,0.415471
12/7/1984,27.375001,28.374999,27.125,27.25,123631200,0.413574
12/10/1984,27.25,27.25,26.75,26.75,27871200,0.405985
12/11/1984,26.75,27.125,26.375,26.375,30945600,0.400294
12/12/1984,26.375,26.375,25.5,25.5,27518400,0.387014
12/13/1984,25.75,26.25,25.75,25.75,16710400,0.390808
12/14/1984,25.75,26.625,25.75,26.375,24035200,0.400294
12/17/1984,27,27.25,27,27,31309600,0.409779
12/18/1984,28.625001,28.75,28.625001,28.625001,85142400,0.434442
12/19/1984,28.625001,28.75,27.5,27.5,79374400,0.417368
12/20/1984,27.5,28,27.375001,27.375001,34960800,0.415471
12/21/1984,27.375001,27.5,26.75,27,30973600,0.409779
12/24/1984,27.5,27.625,27.5,27.5,16884000,0.417368
12/26/1984,27.625,27.875,27.625,27.625,16794400,0.419265
12/27/1984,27.749999,27.875,27.749999,27.749999,24690400,0.421162
12/28/1984,27.749999,28.875,27.625,28.75,41333600,0.436339
12/31/1984,29.124999,29.249999,29.124999,29.124999,51940000,0.442031
1/2/1985,29.124999,29.124999,27.875,27.875,43825600,0.423059
1/3/1985,28.374999,29.124999,28.374999,28.374999,41652800,0.430648
1/4/1985,28.374999,28.500001,28,28.374999,34316800,0.430648
1/7/1985,28.374999,28.500001,28.249999,28.249999,42728000,0.428751
1/8/1985,28.249999,28.500001,28,28,35280000,0.424956
1/9/1985,28.75,29.124999,28.75,28.75,41680800,0.436339
1/10/1985,29.999999,30.124999,29.999999,29.999999,69266400,0.45531
1/11/1985,29.999999,30.250001,29.500001,29.75,51262400,0.451516
1/14/1985,30.625,30.874999,30.625,30.625,67608800,0.464796
1/15/1985,30.625,31.125001,29.999999,29.999999,66242400,0.45531
1/16/1985,30.250001,30.75,30.250001,30.250001,47471200,0.459105
1/17/1985,30.250001,30.75,28.125,28.125,136880800,0.426854
1/18/1985,28.125,29.249999,28,28.625001,88166400,0.434442
1/21/1985,29.249999,29.500001,29.249999,29.249999,81356800,0.443928
1/22/1985,30.124999,30.250001,30.124999,30.124999,106209600,0.457208
1/23/1985,30.124999,30.250001,29.625,29.625,107626400,0.449619
1/24/1985,29.625,29.625,29,29,99265600,0.440133
1/25/1985,29,29.625,28.374999,29.625,79615200,0.449619
1/28/1985,30.250001,30.625,30.250001,30.250001,103045600,0.459105
1/29/1985,30.250001,30.5,29.875,29.875,55932800,0.453413
1/30/1985,29.875,30.5,29.875,29.875,123110400,0.453413
1/31/1985,29.875,29.999999,29,29,69059200,0.440133
2/1/1985,29,29.124999,28.374999,28.625001,34434400,0.434442
2/4/1985,29.249999,29.375001,29.249999,29.249999,54504800,0.443928
2/5/1985,29.500001,29.999999,29.500001,29.500001,47510400,0.447722
2/6/1985,29.999999,29.999999,29.999999,29.999999,48608000,0.45531
2/7/1985,29.999999,30.375001,29.875,29.875,61370400,0.453413
2/8/1985,29.875,29.999999,29.500001,29.875,33006400,0.453413
2/11/1985,30.5,30.75,30.5,30.5,86738400,0.462899
2/12/1985,30.5,30.625,29.75,29.75,56627200,0.451516
2/13/1985,29.75,29.75,28.374999,28.374999,131756800,0.430648
2/14/1985,28.374999,28.625001,27.625,27.625,106708000,0.419265
2/15/1985,27.625,28.125,27.375001,28,43405600,0.424956
2/19/1985,27.875,27.875,27.625,27.625,37458400,0.419265
2/20/1985,27.625,27.749999,26.375,26.375,54992000,0.400294
2/21/1985,26.874999,27,26.874999,26.874999,77056000,0.407882
2/22/1985,26.874999,27.875,26.874999,27.625,56632800,0.419265
2/25/1985,27.625,27.749999,27.25,27.25,24634400,0.413574
2/26/1985,27.25,27.375001,26.75,26.75,47241600,0.405985
2/27/1985,26.75,26.75,25.124999,25.124999,100895200,0.381323
2/28/1985,25.124999,25.124999,24.750001,24.750001,79766400,0.375631
3/1/1985,24.750001,24.875,24,24.875,61857600,0.377528
3/4/1985,25.25,25.999999,25.25,25.25,38276000,0.38322
3/5/1985,25.875,25.875,25.875,25.875,32692800,0.392705
3/6/1985,25.875,25.875,24.625,24.625,48400800,0.373734
3/7/1985,24.625,24.750001,22.125001,22.125001,183495200,0.335791
3/8/1985,22.125001,22.125001,20.749999,21.5,118389600,0.326306
3/11/1985,22.25,22.375,22.25,22.25,71500800,0.337689
3/12/1985,23.000001,23.25,23.000001,23.000001,54857600,0.349071
3/13/1985,23.000001,23.000001,21.75,21.75,62781600,0.3301
3/14/1985,21.75,21.875,21.75,21.75,60401600,0.3301
3/15/1985,21.75,23.125,21.624999,22.625,45354400,0.34338
3/18/1985,22.875,23.125,22.875,22.875,31192000,0.347174
3/19/1985,22.875,23.125,22,22,42862400,0.333894
3/20/1985,22.25,22.625,22.25,22.25,101242400,0.337689
3/21/1985,22.625,23.000001,22.625,22.625,40616800,0.34338
3/22/1985,22.625,23.000001,22.25,22.25,20092800,0.337689
3/25/1985,22.25,22.25,21.624999,21.624999,27490400,0.328203
3/26/1985,22.499999,22.499999,22.499999,22.499999,30357600,0.341483
3/27/1985,22.499999,22.75,21.875,21.875,27837600,0.331997
3/28/1985,21.875,22.25,21.875,21.875,32401600,0.331997
3/29/1985,21.875,22.25,21.875,22.125001,21795200,0.335791
4/1/1985,22.125001,22.625,21.624999,21.624999,28515200,0.328203
4/2/1985,21.624999,21.75,21,21,56856800,0.318717
4/3/1985,21,21.125,21,21,60664800,0.318717
4/4/1985,21,21.125,20.625,20.875,40465600,0.31682
4/8/1985,20.875,21,19.625,19.625,49683200,0.297849
4/9/1985,19.625,19.75,19.625,19.625,65973600,0.297849
4/10/1985,21,21.250001,21,21,56728000,0.318717
4/11/1985,21.375,22,21.375,21.375,36668800,0.324409
4/12/1985,21.375,21.375,20.749999,20.875,18132800,0.31682
4/15/1985,21.375,21.624999,21.375,21.375,14957600,0.324409
4/16/1985,21.624999,21.75,21.624999,21.624999,16912000,0.328203
4/17/1985,22.625,22.875,22.625,22.625,30811200,0.34338
4/18/1985,22.875,23.000001,22.875,22.875,50607200,0.347174
4/19/1985,22.875,22.875,22.375,22.499999,24007200,0.341483
4/22/1985,22.499999,22.499999,21.624999,21.624999,25648000,0.328203
4/23/1985,22.125001,22.25,22.125001,22.125001,29573600,0.335791
4/24/1985,22.125001,22.499999,22,22,19734400,0.333894
4/25/1985,22,22.125001,22,22,21907200,0.333894
4/26/1985,22,22.625,21.875,21.875,29926400,0.331997
4/29/1985,21.875,22,21.125,21.125,15551200,0.320614
4/30/1985,21.250001,21.375,21.250001,21.250001,23682400,0.322512
5/1/1985,21.250001,21.375,20.875,20.875,14336000,0.31682
5/2/1985,20.625,20.625,19.25,19.25,82443200,0.292158
5/3/1985,19.25,20.125,19.25,20,39530400,0.30354
5/6/1985,20,20.25,19.75,19.75,14033600,0.299746
5/7/1985,20,20,20,20,26902400,0.30354
5/8/1985,19.874999,19.874999,19.874999,19.874999,36097600,0.301643
5/9/1985,20,20.125,20,20,31768800,0.30354
5/10/1985,20,20.5,20,20.25,34020000,0.307335
5/13/1985,20.25,20.375001,20,20,21806400,0.30354
5/14/1985,20,20.125,19.75,19.75,30436000,0.299746
5/15/1985,20,20.375001,20,20,32608800,0.30354
5/16/1985,21.375,22,21.375,21.375,57635200,0.324409
5/17/1985,21.375,22.125001,21.250001,21.75,52964800,0.3301
5/20/1985,21.75,22.25,21.375,21.375,49296800,0.324409
5/21/1985,21.250001,21.250001,20.749999,20.749999,38136000,0.314923
5/22/1985,20.749999,20.875,20.625,20.625,30139200,0.313026
5/23/1985,20.5,20.5,19.75,19.75,59791200,0.299746
5/24/1985,19.75,19.75,18.124999,18.124999,147369600,0.275083
5/28/1985,17.875,17.875,16.875001,16.875001,127741600,0.256112
5/29/1985,17.125,17.249999,17.125,17.125,61639200,0.259906
5/30/1985,17.625,17.875,17.625,17.625,78730400,0.267495
5/31/1985,17.625,18,17.375,17.375,92355200,0.263701
6/3/1985,17,17,16.000001,16.000001,144004000,0.242832
6/4/1985,17.249999,17.375,17.249999,17.249999,100480800,0.261804
6/5/1985,17.249999,17.750001,16.875001,16.875001,71601600,0.256112
6/6/1985,17,17,17,17,67799200,0.258009
6/7/1985,17,17,16.374999,16.374999,118809600,0.248524
6/10/1985,16.374999,16.5,16.125,16.125,79032800,0.244729
6/11/1985,16.125,16.5,16.125,16.125,75180000,0.244729
6/12/1985,16.125,16.25,15.75,15.75,61997600,0.239038
6/13/1985,15.75,15.875,14.875,14.875,94880800,0.225758
6/14/1985,14.875,15.75,14.75,14.75,141416800,0.223861
6/17/1985,14.875,15,14.875,14.875,59085600,0.225758
6/18/1985,15.25,15.499999,15.25,15.25,66304000,0.231449
6/19/1985,15.625,15.875,15.625,15.625,42996800,0.237141
6/20/1985,15.75,15.75,15.75,15.75,47700800,0.239038
6/21/1985,16.125,16.5,16.125,16.125,41535200,0.244729
6/24/1985,17.249999,17.5,17.249999,17.249999,51441600,0.261804
6/25/1985,17.5,17.875,17.5,17.5,73477600,0.265598
6/26/1985,18.124999,18.124999,18.124999,18.124999,33051200,0.275083
6/27/1985,18.375,18.5,18.375,18.375,48115200,0.278878
6/28/1985,18.375,18.5,18,18,33936000,0.273186
7/1/1985,18.124999,18.25,18.124999,18.124999,25860800,0.275083
7/2/1985,18.124999,18.25,17.249999,17.249999,19432000,0.261804
7/3/1985,17.5,17.5,17.5,17.5,17124800,0.265598
7/5/1985,17.625,17.750001,17.625,17.625,9144800,0.267495
7/8/1985,17.625,17.750001,17.625,17.625,23055200,0.267495
7/9/1985,17.625,17.750001,17.625,17.625,36976800,0.267495
7/10/1985,18,18,18,18,26510400,0.273186
7/11/1985,18,18.124999,18,18,16223200,0.273186
7/12/1985,18,18,17.875,17.875,11760000,0.271289
7/15/1985,17.875,18.25,17.750001,17.750001,19420800,0.269392
7/16/1985,17.750001,17.875,17.5,17.5,35840000,0.265598
7/17/1985,17.625,17.875,17.625,17.625,29545600,0.267495
7/18/1985,17.625,17.625,17.249999,17.249999,44766400,0.261804
7/19/1985,17.375,17.375,17.375,17.375,28728000,0.263701
7/22/1985,17.375,17.375,16.875001,16.875001,48076000,0.256112
7/23/1985,16.875001,17.125,16.5,16.5,42173600,0.250421
7/24/1985,16.5,16.75,16.25,16.25,42179200,0.246627
7/25/1985,16.625,16.75,16.625,16.625,78769600,0.252318
7/26/1985,16.625,16.75,16.625,16.625,32631200,0.252318
7/29/1985,16.625,16.625,16.000001,16.000001,19437600,0.242832
7/30/1985,16.25,16.374999,16.25,16.25,22366400,0.246627
7/31/1985,16.25,16.374999,15.875,15.875,20126400,0.240935
8/1/1985,15.875,16.125,15.875,15.875,12891200,0.240935
8/2/1985,15.875,15.875,15.75,15.75,24354400,0.239038
8/5/1985,15.75,15.875,15.375,15.375,23083200,0.233347
8/6/1985,15.375,15.75,15.25,15.25,15769600,0.231449
8/7/1985,15.25,16.000001,14.875,14.875,37934400,0.225758
8/8/1985,15.125001,15.25,15.125001,15.125001,36943200,0.229552
8/9/1985,15.25,15.25,15.25,15.25,15237600,0.231449
8/12/1985,15.25,15.25,15,15,13748000,0.227655
8/13/1985,15.25,15.499999,15.25,15.25,10595200,0.231449
8/14/1985,15.25,15.25,14.624999,14.624999,72475200,0.221964
8/15/1985,14.624999,14.75,14.5,14.5,26297600,0.220067
8/16/1985,14.624999,14.875,14.624999,14.624999,20938400,0.221964
8/19/1985,15,15.25,15,15,11967200,0.227655
8/20/1985,15.25,15.25,15.25,15.25,16738400,0.231449
